	rInmm	CH4	CO2	CO	H2O	H2	O2	T	f_Bilger
1024509	6.6733	1.323233749945394e-17	0.1374397780178208	0.008870953938385695	0.12038777261075174	0.00025254252904446305	0.006275436210848353	2232.5915717637395	0.05515579017505893
392254	5.2177	1.751478263753816e-12	0.13625974455423592	0.00969850072673742	0.1199606076652199	0.00029052543430774745	0.0067632088176523926	2225.8559656505968	0.05519964450413045
1023610	3.0414	0.036128979499940116	0.006868988296588722	0.001971526139437549	0.00968629152512532	9.263174964534978e-05	0.2090452839350105	470.42993474050337	0.04036200026169639
1233270	8.5266	2.702900121371134e-20	0.09814300523546088	0.002298868384984352	0.07813874710960242	4.838047191496031e-05	0.08060446429107469	1708.2929491270017	0.03625515776382775
1104454	2.7325	0.2834685648023817	2.1196499515409103e-08	6.782792749544369e-09	4.466708712174367e-08	5.233833233039789e-09	0.16693511656566376	299.73184642744206	0.28347254292002944
705950	1.2023	0.3988467017120272	7.551204789824499e-21	4.29157921390283e-21	3.959287148076986e-20	1.0211477197465486e-18	0.1400529553033659	299.42367738366465	0.3988504590465845
814624	3.6733	0.04418295630167608	0.017797264645721334	0.006210703741925339	0.02164634339245704	0.00021799866240606688	0.1842730284096672	678.4675756385417	0.054994127402422766
1436504	8.9526	2.506038977764873e-19	0.05067863610742439	0.0011514736390226073	0.046030162843267684	2.1113420596860697e-05	0.15022148814019598	1162.2948313793086	0.01974051173724541
1175371	0.99636	0.5183972021223064	8.353302963953653e-37	1.3645107194154945e-36	2.136381857212328e-35	1.7778279657281168e-30	0.11219407351006674	300.2542781741596	0.5184018134892906
639608	11.644	0.0	7.240120426306481e-29	2.0164840304350604e-27	3.774820898830848e-25	2.463165221867865e-17	0.2329999954	299.77356189225236	-1.8995292207864762e-13
1125567	14.527000000000001	0.0	0.0	0.0	0.0	1.7513050286690124e-36	0.2329999954	299.95808657698984	2.2710204595430474e-13
